URL,Title,Content
https://en.wikipedia.org/wiki/Family_tree_of_Kedah_monarchs,Family tree of Kedah monarchs - Wikipedia,"Genealogies of Kedah Rulers can be found in two traditional Malay texts, the first one being Hikayat Merong Mahawangsa, a chronicle written in the late 16th century, and the other is Al-Tarikh Salasilah Kedah ('genealogies of Kedah'), a royal-sanctioned history published in 1928. The records however do not provide consistent genealogies for the early Rulers of Kedah. According to the Hikayat, Kedah's first Ruler was Merong Mahawangsa. In the Salasilah, it is stated that the first Kedah Ruler was Derbar Raja I who originated from Persia in the 9th century CE.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Kelantan_monarchs,Family tree of Kelantan monarchs - Wikipedia,"The following is the family tree of the Malay monarchs of Kelantan. While foreign sources include oblique references to the successive rulers who governed the city states of ancient Kelantan, a clear genealogy only emerges with Mansur Shah who reigned from 1465 to 1526. His father, Iskandar Shah is said to have been descendant of the ruler of the similarly obscure Kota Gelanggi.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Negeri_Sembilan_monarchs,Family tree of Negeri Sembilan monarchs - Wikipedia,"The following is the family tree of the Malay monarchs of Negeri Sembilan, from the establishment of the chieftaincy in 1778 until present day. The monarch is styled Yang di-Pertuan Besar or shortened as Yamtuan Besar ('the grand ruler').[1] The first three monarchs namely, Melewar, Hitam and Lenggang were hailed from Pagaruyung in Sumatra, and were invited to rule the confederacy of Minangkabau Luaks of Negeri Sembilan. The accession of the locally-born Radin marked the end of the practice of inviting princes from Pagaruyung.[2]
"
https://en.wikipedia.org/wiki/Family_tree_of_Pahang_monarchs,Family tree of Pahang monarchs - Wikipedia,"The following is family tree of the Malay monarchs of Pahang, from the establishment of the Old Pahang Sultanate in 1470 until present day.
"
https://en.wikipedia.org/wiki/Family_tree_of_Perak_monarchs,Family tree of Perak monarchs - Wikipedia,"The following is family tree of the Malay monarchs of Perak, from the establishment of the sultanate in 1528 until present day.
"
https://en.wikipedia.org/wiki/Family_tree_of_Perlis_monarchs,Family tree of Perlis monarchs - Wikipedia,"Perlis was part of Kedah Sultanate from at least the mid-16th century. Its boundaries were first demarcated in 1770, when Kedah's Sultan, Muhammad Jiwa II, presented the territory to his younger son, the then Tunku Dhiauddin. When Tunku Dhiauddin ascended the Kedah throne, he in turn presented Arau to his son in law Syed Harun Jamalullail, who assumed the title of Penghulu ('chief') of Arau. In 1825, Syed Harun died and his son Syed Hussein succeeded him as Penghulu of Arau. He assumed office during a period of turmoil when Kedah, including Perlis was invaded by Siam, and later administered by the Siamese governor of Ligor. Following the death of Governor of Ligor in 1839, Perlis was detached from Kedah and designated a separate tributary of Siam. A Malay chieftain was appointed Chiom ('chief') of Perlis while Syed Hussein was made his deputy. Within four months however, the Chiom of Perlis died and in 1841, Syed Hussein travelled to Bangkok and secured the recognition from Rama III to install him as the Phya ('King') of Perlis. His accession marked the founding of Jamalullail dynasty which continues to rule Perlis to present day.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Selangor_monarchs,Family tree of Selangor monarchs - Wikipedia,"Before the emergence of Selangor as a political entity, ancient settlements existed along all the major rivers between Bernam and Lukut rivers, with two important settlements Klang and Jeram, were governed by princes and chieftains appointed by Melaka and later Johor. At the end of the 17th century, Bugis emigrants began establishing settlements in Selangor. A power struggle in Johor in the early 18th century opened the door for Bugis ascendancy, securing their position by creating the position of Yamtuan Muda in Johor. As their influence expanded, the Selangor region became their stronghold, governed by a succession of Bugis chiefs.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Terengganu_monarchs,Family tree of Terengganu monarchs - Wikipedia,"Few traces remain as to the identity of Terengganu's early rulers. Whats is known is that a trading port was established from as early as the 13th century. Terengganu Inscription Stone attests to the 14th century's first muslim ruler of the state, Raja Mandalika, from the Telanai dynasty.[1] In the late 15th century, the Telanai dynasty came to an end when a Pahang Hulubalang, Sri Akar Diraja, killed Tun Telanai for offending Sultan Ahmad of Pahang.[2] It is believed that Terengganu was later ruled by Sri Akar Diraja's family, before they were eventually replaced by the Megat family.[3]
"
https://en.wikipedia.org/wiki/Monarchies_in_Europe,Monarchies in Europe - Wikipedia,
https://en.wikipedia.org/wiki/List_of_Armenian_monarchs,List of Armenian monarchs - Wikipedia,"
This is a list of the monarchs of Armenia, for more information on ancient Armenia and Armenians, please see History of Armenia. For information on the medieval Armenian Kingdom in Cilicia, please see the separate page Armenian Kingdom of Cilicia.
"
https://en.wikipedia.org/wiki/Orontid_dynasty#Dynasty,Orontid dynasty - Wikipedia,"The Orontid dynasty, also known by their native name Eruandid or Yervanduni, was a hereditary dynasty that ruled the Satrapy of Armenia until 330BC and the Kingdom of Armenia from 321BC to 200BC.
"
https://en.wikipedia.org/wiki/Bagratuni_family_tree,Bagratuni family tree - Wikipedia,"The Bagratuni family tree describes the heritage of the Bagratuni family in Armenia (Bagratuni dynasty) and Georgia (Bagrationi dynasty).
"
https://en.wikipedia.org/wiki/Habsburg_family_tree,Habsburg family tree - Wikipedia,"This is a family tree of the Habsburg family. This family tree only includes male scions of the House of Habsburg from 1096 to 1564.[1] Otto II was the first to take the Habsburg Castle name as his own, adding ""von Habsburg"" to his title and creating the House of Habsburg.[2]
"
https://en.wikipedia.org/wiki/Family_tree_of_Belgian_monarchs,Family tree of Belgian monarchs - Wikipedia,"This is a family tree of the Kings of the Belgians, hereditary, constitutional monarchs of Belgium as defined by the Belgian Constitution.
"
https://en.wikipedia.org/wiki/Family_tree_of_Bohemian_monarchs,Family tree of Bohemian monarchs - Wikipedia,
https://en.wikipedia.org/wiki/List_of_Bulgarian_monarchs,List of Bulgarian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Cometopuli_dynasty#Family_tree,Cometopuli dynasty - Wikipedia,"The Kometopuli dynasty (Bulgarian: Династия на комитопулите, Dinastiya na komitopulite
Bulgarian; ; Byzantine Greek: Δυναστεία Κομητoπούλων, Dynasteía Kometopoulon) was the last royal dynasty in the First Bulgarian Empire, ruling from ca. 976 until the fall of Bulgaria under Byzantine rule in 1018.[1] The most notable member of the dynasty, Tsar Samuel, is famous for successfully resisting Byzantine conquest for more than 40 years. Sometimes the realm of the Cometopuli is called Western Bulgarian Kingdom or Western Bulgarian Empire.[2][3]
"
https://en.wikipedia.org/wiki/House_of_Shishman,House of Shishman - Wikipedia,"Shishman (Bulgarian: Шишман), also Shishmanids or Shishmanovtsi (Bulgarian: Шишмановци), was a medieval Bulgarian royal dynasty of Cuman[1] (or partial Cuman)[2] origin.
"
https://en.wikipedia.org/wiki/Trpimirovi%C4%87_royal_family_tree,Trpimirović royal family tree - Wikipedia,"This is the family tree of the Trpimirović Dynasty[1][2] a Croatian royal family, from 845 to 1091.
"
https://en.wikipedia.org/wiki/Family_tree_of_Danish_monarchs,Family tree of Danish monarchs - Wikipedia,"The Danish royal family traces its descent from the 10th century to the present monarch, Queen Margrethe II of Denmark.
"
https://en.wikipedia.org/wiki/Family_tree_of_French_monarchs,Family tree of French monarchs - Wikipedia,"Below are the family trees of all French monarchs, from Childeric I to Louis Philippe I.
For a more simplified view, see Family tree of French monarchs (simplified)
"
https://en.wikipedia.org/wiki/Family_tree_of_French_monarchs_(simplified),Family tree of French monarchs (simplified) - Wikipedia,"This is a simplified family tree of all Frankish and French monarchs, from Childeric I to Napoleon III.
"
https://en.wikipedia.org/wiki/Bourbon_family_tree,Bourbon family tree - Wikipedia,"This is a simplified family tree of the House of Bourbon. The House of Bourbon is a cadet branch of the Capetian dynasty that descended from a younger son of King Louis IX of France. Louis IX's grandson was the first duke of Bourbon, whose descendants would later become Kings of France in accordance to the Salic law. In the present day, family representatives are the King of Spain and the Grand Duke of Luxembourg. Several others are pretenders to the thrones of France, Two Sicilies, and Brazil.
"
https://en.wikipedia.org/wiki/House_of_Bonaparte#The_family_tree,House of Bonaparte - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_German_monarchs,Family tree of German monarchs - Wikipedia,"The following image is a family tree of every prince, king, queen, monarch, confederation president and emperor of Germany, from Charlemagne in 800 over Louis the German in 843 through to Wilhelm II in 1918. It shows how almost every single ruler of Germany was related to every other by marriages, and hence they can all be put into a single tree.
"
https://en.wikipedia.org/wiki/Family_tree_of_Hungarian_monarchs,Family tree of Hungarian monarchs - Wikipedia,"This family tree of the Kings of Hungary includes only kings of Hungary and their descendants who are relevant to the succession.
"
https://en.wikipedia.org/wiki/List_of_High_Kings_of_Ireland,List of High Kings of Ireland - Wikipedia,"
"
https://en.wikipedia.org/wiki/U%C3%AD_%C3%8Dmair#Family_tree,Uí Ímair - Wikipedia,"
"
https://en.wikipedia.org/wiki/U%C3%AD_N%C3%A9ill#Uí_Néill_family_tree,Uí Néill - Wikipedia,"
"
https://en.wikipedia.org/wiki/Northern_U%C3%AD_N%C3%A9ill,Northern Uí Néill - Wikipedia,"
"
https://en.wikipedia.org/wiki/House_of_Mindaugas#Graphic_representation,House of Mindaugas - Wikipedia,
https://en.wikipedia.org/wiki/Grand_Ducal_Family_of_Luxembourg#Summary_family_tree,Grand Ducal Family of Luxembourg - Wikipedia,"The Grand Ducal Family of Luxembourg constitutes the House of Luxembourg-Nassau,[1] headed by the sovereign Grand Duke, and in which the throne of the grand duchy is hereditary. It consists of heirs and descendants of the House of Nassau-Weilburg, whose sovereign territories passed cognatically from the House of Nassau to a cadet branch of the House of Bourbon-Parma, itself a branch of the Spanish Royal House which is agnatically a cadet branch of the House of Capet that originated in France. This is descended from the Capetian dynasty – itself a derivative dynasty from the Robertians.
"
https://en.wikipedia.org/wiki/Family_tree_of_Monegasque_monarchs,Family tree of Monegasque monarchs - Wikipedia,"The following is a family tree of the Princes of Monaco.
"
https://en.wikipedia.org/wiki/Family_tree_of_Dutch_monarchs,Family tree of Dutch monarchs - Wikipedia,"The following is a family tree for the Princes of Orange, a line which culminated in the Dutch monarchy with the accession of Prince William VI to the newly created throne of the Netherlands in 1815. Dates given are those of birth and death; for Princes of Orange (shown in bold), the intermediate date is the date of accession to the Princedom. By virtue of his marriage to Mary II of England, Prince William III, himself a grandson of Charles I of England, became King of England 1689–1702 (jointly with Mary II until her death in 1694) following the overthrow of his uncle and father-in-law James II of England in the Glorious Revolution. The family lineage is of note as John William Friso is the most recent common ancestor of all the current monarchs of Europe.
"
https://en.wikipedia.org/wiki/Family_tree_of_the_House_of_Orange_(1450%E2%80%931815),Family tree of the House of Orange (1450–1815) - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Norwegian_monarchs,Family tree of Norwegian monarchs - Wikipedia,"The following is a traditional and historically incorrect and/or inaccurate family tree of all the Kings of Norway, from Harald Fairhair down to the present day. Most of the kings in Norway also have the name Wahlgren or August as their second or third name.
"
https://en.wikipedia.org/wiki/Yngling#Family_tree,Yngling - Wikipedia,"The Ynglings were a dynasty of kings, first in Sweden and later in Norway, primarily attested through the poem Ynglingatal. The dynasty also appears as Scylfings (Old Norse Skilfingar) in Beowulf. When Beowulf and Ynglingatal were composed sometime in the eighth to tenth centuries, the respective scop and skald (poet) expected his audience to have a great deal of background information about these kings, which is shown in the allusiveness of the references.
"
https://en.wikipedia.org/wiki/Family_tree_of_Polish_monarchs,Family tree of Polish monarchs - Wikipedia,"This is a family tree of the Kings of Poland.
a
"
https://en.wikipedia.org/wiki/Piast_dynasty#Family_tree_of_Piasts,Piast dynasty - Wikipedia,"
"
https://en.wikipedia.org/wiki/Silesian_Piasts#Family_tree_of_Silesian_Piasts,Silesian Piasts - Wikipedia,"The Silesian Piasts were the elder of four lines of the Polish Piast dynasty beginning with Władysław II the Exile (1105–1159), eldest son of Duke Bolesław III of Poland. By Bolesław's testament, Władysław was granted Silesia as his hereditary province and also the Lesser Polish Seniorate Province at Kraków according to the principle of agnatic seniority.
"
https://en.wikipedia.org/wiki/Jagiellonian_dynasty#Family_tree_of_the_House_of_Jagiellon,Jagiellonian dynasty - Wikipedia,"The Jagiellonian dynasty (/ˈjɑːɡjəˈloʊniən/), or simply Jagiellon, was a royal dynasty, founded by Jogaila, the Grand Duke of Lithuania, who in 1386 was baptized as Władysław, married Queen[a] Jadwiga of Poland, and was crowned King of Poland as Władysław II Jagiełło. The dynasty reigned in several Central European countries between the 14th and 16th centuries. Members of the dynasty were Kings of Poland (1386–1572), Grand Dukes of Lithuania (1377–1392 and 1440–1572), Kings of Hungary (1440–1444 and 1490–1526), and Kings of Bohemia and imperial electors (1471–1526). The dynasty was a cadet branch of Gediminids.
"
https://en.wikipedia.org/wiki/Family_tree_of_Portuguese_monarchs,Family tree of Portuguese monarchs - Wikipedia,"See also: Portugal - History of Portugal - List of Portuguese monarchs
"
https://en.wikipedia.org/wiki/Romanian_royal_family#Family_tree,Romanian royal family - Wikipedia,"*Titled according to private family rules
"
https://en.wikipedia.org/wiki/Family_tree_of_Russian_monarchs,Family tree of Russian monarchs - Wikipedia,"The following is a family tree of the monarchs of Russia.
"
https://en.wikipedia.org/wiki/List_of_Serbian_monarchs,List of Serbian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Brankovi%C4%87_family_tree,Branković family tree - Wikipedia,"This is a family tree of the Branković dynasty, which ruled the Serbian Despotate from 1427 to 1459, and descendants of members of the Branković family until the 16th century.[1][2]
"
https://en.wikipedia.org/wiki/Kara%C4%91or%C4%91evi%C4%87_family_tree,Karađorđević dynasty - Wikipedia,"The Crown PrinceThe Crown Princess
"
https://en.wikipedia.org/wiki/Family_tree_of_Swedish_monarchs,Family tree of Swedish monarchs - Wikipedia,
https://en.wikipedia.org/wiki/Lists_of_Georgian_monarchs,Lists of Georgian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Georgian_monarchs_family_tree_of_Iberia,Georgian monarchs family tree of Iberia - Wikipedia,"
"
https://en.wikipedia.org/wiki/Template:Family_tree_of_Bagrationi_dynasty_of_Tao-Klarjeti,Template:Family tree of Bagrationi dynasty of Tao-Klarjeti - Wikipedia,
https://en.wikipedia.org/wiki/Georgian_monarchs_family_tree_of_Bagrationi_dynasty,Georgian monarchs family tree of Bagrationi dynasty - Wikipedia,
https://en.wikipedia.org/wiki/Georgian_monarchs_family_tree_of_Bagrationi_dynasty_of_Kartli,Georgian monarchs family tree of Bagrationi dynasty of Kartli - Wikipedia,"
"
https://en.wikipedia.org/wiki/Georgian_monarchs_family_tree_of_Bagrationi_dynasty_of_Kakheti,Georgian monarchs family tree of Bagrationi dynasty of Kakheti - Wikipedia,
https://en.wikipedia.org/wiki/Georgian_monarchs_family_tree_of_Bagrationi_dynasty_of_Imereti,Georgian monarchs family tree of Bagrationi dynasty of Imereti - Wikipedia,
https://en.wikipedia.org/wiki/List_of_rulers_of_Greece,Lists of rulers of Greece - Wikipedia,"
This is a list of the lists of rulers and office-holders of Greece.
"
https://en.wikipedia.org/wiki/Atreus#House_of_Atreus,Atreus - Wikipedia,"In Greek mythology, Atreus (/ˈeɪtriəs/ AY-tri-əs, /ˈeɪtruːs/ AY-trooss;[1] from ἀ-, ""no"" and τρέω, ""tremble"", ""fearless"", Greek: Ἀτρεύς) was a king of Mycenae in the Peloponnese, the son of Pelops and Hippodamia, and the father of Agamemnon and Menelaus.  Collectively, his descendants are known as Atreidai or Atreidae.
"
https://en.wikipedia.org/wiki/List_of_kings_of_Athens#Erechtheid_dynasty,List of kings of Athens - Wikipedia,"
Before the Athenian democracy, the tyrants, and the Archons, the city-state of Athens was ruled by kings. Most of these are probably mythical or only semi-historical. The following lists contain the chronological order of the title King of Athens (also prescribed earlier as kings of Attica), a semi-mythological title.
"
https://en.wikipedia.org/wiki/List_of_kings_of_Sparta#Heraclids,List of kings of Sparta - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_kings_of_Macedonia,List of kings of Macedonia - Wikipedia,"
"
https://en.wikipedia.org/wiki/Argead_dynasty#Family_tree,Argead dynasty - Wikipedia,"King of Persia
"
https://en.wikipedia.org/wiki/Antipatrid_dynasty#Family_tree_of_Antipatrids,Antipatrid dynasty - Wikipedia,"The Antipatrid dynasty (/ænˈtɪpətrɪd/; Greek: Ἀντιπατρίδαι) was a Dorian Greek dynasty[1] of the ancient Greek kingdom of Macedon founded by Cassander, the son of Antipater, who declared himself King of Macedon in 302 BC. This dynasty did not last long; in 294 BC it was swiftly overthrown by the Antigonid dynasty.
"
https://en.wikipedia.org/wiki/Antigonid_dynasty#Family_tree_of_Antigonids,Antigonid dynasty - Wikipedia,"The Antigonid dynasty (/ænˈtɪɡoʊnɪd/; Greek: Ἀντιγονίδαι) was a Hellenistic dynasty of Dorian Greek provenance,[2] descended from Alexander the Great's general Antigonus I Monophthalmus (""the One-Eyed"") that ruled mainly in Macedonia.
"
https://en.wikipedia.org/wiki/List_of_the_kings_of_Epirus,List of the kings of Epirus - Wikipedia,"
This list of kings of Epirus below includes all[1] kings and queens, along with princes and princesses until the last representative of the royal Aeacid dynasty whereupon a democracy was established. In 168 BC Epirus became the Roman province of Epirus Vetus. The dates in parentheses indicate the reigning period if known.
"
https://en.wikipedia.org/wiki/Aeacidae,Aeacidae - Wikipedia,"Aeacidae /iːˈæsɪdiː/ (Greek: Αἰακίδαι, translit. Aiakídai) refers to the Greek descendants of Aeacus, including Peleus, son of Aeacus, and Achilles, grandson of Aeacus—several times in the Iliad Homer refers to Achilles as Αἰακίδης (Aiakides: II.860, 874; IX.184, 191, etc.). Neoptolemus was the son of Achilles and the princess Deidamea. The kings of Epirus and Olympias, mother to Alexander the Great, claimed to be members of this lineage.
"
https://en.wikipedia.org/wiki/Molossians,Molossians - Wikipedia,"The Molossians (Greek: Μολοσσοί or Μολλοτοί, romanized: Molossoi or Molottoi) were a group of ancient Greek tribes which inhabited the region of Epirus in classical antiquity.[1][2] Together with the Chaonians and the Thesprotians, they formed the main tribal groupings of the northwestern Greek group.[3] On their northern frontier, they neighbored the Chaonians and on their southern frontier neighbored the kingdom of the Thesprotians. They formed their own state around 370 BC and were part of the League of Epirus. The most famous Molossian ruler was Pyrrhus of Epirus, considered one of the greatest generals of antiquity. The Molossians sided against Rome in the Third Macedonian War (171–168 BC) and were defeated. Following the war, 150,000 Molossians and other Epirotes were enslaved and transported to the Roman Republic, overwhelmingly in Italy itself.
"
https://en.wikipedia.org/wiki/Family_tree_of_Byzantine_monarchs,Family tree of Byzantine emperors - Wikipedia,"This is a family tree of all the Eastern Roman Emperors who ruled in Constantinople. Most of the Eastern emperors were related in some form to their predecessors, sometimes by direct descent or by marriage. From the Doukid dynasty (1059) onwards all emperors are related to the same family.
"
https://en.wikipedia.org/wiki/Angelos#Family_tree_for_the_Imperial_House_of_Angelos,Angelos - Wikipedia,"The Angelos family (/ˈændʒəloʊs/; Greek: Ἄγγελος), feminine form Angelina (Ἀγγελίνα), plural Angeloi (Ἄγγελοι), was a Byzantine Greek noble lineage which rose to prominence through the marriage of its founder, Constantine Angelos, with Theodora Komnene, the youngest daughter of Emperor Alexios I Komnenos. As imperial relatives, the Angeloi held various high titles and military commands under Emperor Manuel I Komnenos. In 1185, following a revolt against Andronikos I Komnenos, Isaac II Angelos rose to the throne, the first of three Angeloi emperors who ruled until 1204. The period was marked by the decline and fragmentation of the Byzantine Empire, culminating in its dissolution by the Fourth Crusade in 1204.
"
https://en.wikipedia.org/wiki/List_of_Trapezuntine_emperors#Family_tree_of_the_Trapezuntine_emperors,List of Trapezuntine emperors - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Greek_monarchs,Family tree of Greek monarchs - Wikipedia,"The following is a family tree for the Kings of the Hellenes of the House of Schleswig-Holstein-Sonderburg-Glücksburg, which ruled Greece between the election of Prince Wilhelm of Denmark (George I) to replace Otto of Greece in 1863 until the declaration of the Second Hellenic Republic in 1924, and again from 1935 until the abolition of the monarchy during the reign of King Constantine II in 1973. Those who ruled Greece are given in bold capitals.
"
https://en.wikipedia.org/wiki/King_of_Italy,King of Italy - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Roman_emperors,Family tree of Roman emperors - Wikipedia,"This is a family tree of Roman Emperors, showing only the relationships between the emperors.
"
https://en.wikipedia.org/wiki/Julio-Claudian_family_tree,Julio-Claudian family tree - Wikipedia,"Around the start of the Common Era, the family trees of the gens Julia and the gens Claudia became intertwined into the Julio-Claudian family tree as a result of marriages and adoptions.
"
https://en.wikipedia.org/wiki/Severan_dynasty_family_tree,Severan dynasty family tree - Wikipedia,"This is a family tree of the Severan dynasty of the Roman Empire.
"
https://en.wikipedia.org/wiki/Amal_dynasty#Genealogy,Amal dynasty - Wikipedia,"The Amali – also called Amals, Amalings or Amalungs – were a leading dynasty of the Goths, a Germanic people who confronted the Roman Empire during the decline of the Western Roman Empire.[1] They eventually became the royal house of the Ostrogoths and founded the Ostrogothic Kingdom of Italy.[2]
"
https://en.wikipedia.org/wiki/List_of_kings_of_the_Lombards#Family_tree,List of kings of the Lombards - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Neapolitan_monarchs,Family tree of Neapolitan monarchs - Wikipedia,"This is a complete family tree of the Kings of Naples.
"
https://en.wikipedia.org/wiki/Family_tree_of_Sicilian_monarchs,Family tree of Sicilian monarchs - Wikipedia,"The first Sicilian monarch was Roger I, Count of Sicily. The last monarch was King Ferdinand III of Sicily; during his reign, the Kingdom of Naples merged with the Kingdom of Sicily. The subsequent monarchs were Kings of the Two Sicilies.
"
https://en.wikipedia.org/wiki/Family_tree_of_Spanish_monarchs,Family tree of Spanish monarchs - Wikipedia,"The following is the family tree of the Spanish monarchs starting from Isabella I of Castile and Ferdinand II of Aragon till the present day.
The former kingdoms of Aragon (see family tree), Castile (see family tree) and Navarre (see family tree) were independent kingdoms that unified in 1469 as personal union, with the marriage of the Catholic Monarchs, to become the Kingdom of Spain (de facto), up to the promulgation of the Nueva Planta decrees by Philip V in 1715 (unification de jure). 
"
https://en.wikipedia.org/wiki/Family_tree_of_Aragonese_monarchs,Family tree of Aragonese monarchs - Wikipedia,"This is a family tree of the monarchs of the Kingdom of Aragon.
"
https://en.wikipedia.org/wiki/List_of_Asturian_monarchs#Family_tree,List of Asturian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Castilian_monarchs,Family tree of Castilian monarchs - Wikipedia,"The family tree of the Castilian monarchs of the Kingdom of Castile (1065–1230),  in the historical region of Castile in Spain.
"
https://en.wikipedia.org/wiki/List_of_Leonese_monarchs#Family_tree,List of Leonese monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Navarrese_monarchs,Family tree of Navarrese monarchs - Wikipedia,"This is a family tree of monarchs of Navarre from Íñigo Arista until the accession of Henry III of Navarre to the throne of France.
"
https://en.wikipedia.org/wiki/Visigothic_Kingdom#Kings'_family_tree,Visigothic Kingdom - Wikipedia,"The Visigothic Kingdom, officially the Kingdom of the Goths (Latin: Regnum Gothorum), was a kingdom that occupied what is now southwestern France and the Iberian Peninsula from the 5th to the 8th centuries. One of the Germanic successor states to the Western Roman Empire, it was originally created by the settlement of the Visigoths under King Wallia in the province of Gallia Aquitania in southwest Gaul by the Roman government and then extended by conquest over all of Hispania. The Kingdom maintained independence from the Eastern Roman or Byzantine Empire, whose attempts to re-establish Roman authority in Hispania were only partially successful and short-lived.
"
https://en.wikipedia.org/wiki/Lists_of_monarchs_in_the_British_Isles,Lists of monarchs in the British Isles - Wikipedia,"Lists of monarchs in the British Isles are lists of monarchs that have reigned over the various kingdoms and other states that have existed in the British Isles throughout recorded history. They include monarchs of Britain as a whole, and monarchs of states that covered part or whole of what are now England, Ireland, Scotland, Wales and the Isle of Man.
"
https://en.wikipedia.org/wiki/Heptarchy#List_of_Anglo-Saxon_kingdoms,Heptarchy - Wikipedia,"The Heptarchy is a collective name applied to the seven kingdoms of Anglo-Saxon England from the Anglo-Saxon settlement of Britain in the 5th century until the 8th century consolidation into the four kingdoms of Mercia, Northumbria, Wessex and East Anglia.
"
https://en.wikipedia.org/wiki/Wuffingas#Family_tree,Wuffingas - Wikipedia,"The Wuffingas, Uffingas or Wiffings were the ruling dynasty of East Anglia, the long-lived Anglo-Saxon kingdom which today includes the English counties of Norfolk and Suffolk. The Wuffingas took their name from Wuffa, an early East Anglian king.  Nothing is known of the members of the dynasty before Rædwald, who ruled from about 599 to c.624. The Viking invasions of the ninth century or dissolution of the monasteries in the 16th century may have led to the destruction of the documents relating to the rule of the Wuffingas. 
"
https://en.wikipedia.org/wiki/Kings_of_Mercia_family_tree,List of monarchs of Mercia - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Northumbria#Family_tree,List of monarchs of Northumbria - Wikipedia,"
"
https://en.wikipedia.org/wiki/House_of_Wessex_family_tree,List of monarchs of Wessex - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_English_monarchs,Family tree of English monarchs - Wikipedia,"This is the family tree for monarchs of England (and Wales after 1282) from Alfred the Great to Elizabeth I of England. The House of Wessex family tree precedes this family tree and the family tree of the British royal family follows it.
"
https://en.wikipedia.org/wiki/House_of_Godwin#Family_tree,House of Godwin - Wikipedia,"
"
https://en.wikipedia.org/wiki/House_of_Normandy#Family_tree,House of Normandy - Wikipedia,"
"
https://en.wikipedia.org/wiki/House_of_Plantagenet,House of Plantagenet - Wikipedia,
https://en.wikipedia.org/wiki/Family_tree_of_the_British_royal_family,Family tree of the British royal family - Wikipedia,"This is the family tree of the British royal family, from James VI and I (who united the crowns of England and Scotland) to the present monarch, Elizabeth II.
"
https://en.wikipedia.org/wiki/Family_tree_of_Scottish_monarchs,Family tree of Scottish monarchs - Wikipedia,"This is a family tree for the kings of Scotland, since the unification under the House of Alpin in 834, to the personal union with England in 1603  under James VI of Scotland. It includes also the Houses of Dunkeld, Balliol, Bruce, and Stewart.
"
https://en.wikipedia.org/wiki/Family_tree_of_Welsh_monarchs,Family tree of Welsh monarchs - Wikipedia,"Family trees of the kings of Gwynedd, Deheubarth and 
Powys and some of their more prominent relatives and heirs. The early generations of these genealogies are traditional and their historical accuracy is debated by scholars.
"
https://en.wikipedia.org/wiki/Nobility,Nobility - Wikipedia,"Nobility is a social class found in some societies that have a formal aristocracy. It is normally ranked immediately below royalty.  Nobility has often been an estate of the realm that possessed more acknowledged privilege and higher social status than most other classes in society.  The privileges associated with nobility may constitute substantial advantages over or relative to non-nobles or may be largely honorary (e.g., precedence), and vary by country and by era. Membership in the nobility, including rights and responsibilities, is typically hereditary and patrilineal.
"
https://en.wikipedia.org/wiki/Alcmaeonidae#Family_tree,Alcmaeonidae - Wikipedia,"The Alcmaeonidae /ˌælkmiːˈɒnɪdiː/ or Alcmaeonids /ˌælkmiːˈoʊnɪdz/ (Greek: Ἀλκμαιωνίδαι Alcmaionidai; Attic: Ἀλκμεωνίδαι Alcmeonidai) were a wealthy and powerful noble family of ancient Athens, a branch of the Neleides who claimed descent from the mythological Alcmaeon, the great-grandson of Nestor.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Confucius_in_the_main_line_of_descent,Family tree of Confucius in the main line of descent - Wikipedia,"This is a family tree of the main line of descent of Confucius (Chinese: 孔子世家大宗).
"
